m0,m1,m2,m3,voltage_mV,std_mV
3066,82,1314,1127,6.014496292001098,3.9694319173458994
2841,900,785,529,5.723441267128513,4.500716437401067
2420,636,770,944,21.29581591235084,7.078081260668768
2511,747,1147,701,6.473250526444289,3.0936428232680098
3079,760,1041,1148,6.587878048036135,2.7081169525257316
2350,953,1252,914,6.720175786614582,2.2540393446345797
2496,911,812,957,130.53773613696703,1.8872462427483407
2328,249,1454,955,4.709158604693747,5.883408010623855
2222,336,1451,887,4.832636494033632,5.742521139846956
2577,73,891,838,6.040986358226264,3.956157946110584
2152,1006,1571,896,4.638599810785241,5.9612720944375335
2419,872,1044,985,1244.6982634968115,5.036531968069001
2599,462,1541,1294,6.517258217108676,2.8101181689188475
2520,1008,1177,916,6.023316141239662,3.9518830296465306
2357,728,1355,1093,6.658528397473067,2.659569928718268
2149,515,1374,1044,4.329935605945005,6.306111574663354
2514,197,1065,1252,7.029419843134861,2.3037539473942346
2367,139,774,1276,4.10940885647145,6.491259244219008
2754,149,851,701,41.89947202978606,2.8718863767002403
2959,958,981,476,4.823816644795068,5.752786809718027
2614,597,983,837,590.8322397534105,4.61239188699687
2722,626,633,1094,6.676168095950195,2.6023864104104333
2166,1019,933,651,7.038209173863948,2.199576418715287
2174,186,1155,918,5.397106845301676,5.0100392599492976
3039,845,1420,598,5.502945036164434,4.853121542619253
2170,994,1202,550,5.000213629566332,5.541196192800856
3090,631,1046,748,6.676076540421766,2.4157091866894413
2974,598,1132,1305,5.388317514572589,5.053789749519406
2691,450,1019,691,5.926297799615467,4.13979897330054
2789,643,1432,1274,5.7851802117984565,4.3950026479955335
2769,396,1204,482,5.2207098605304125,5.2564451628693005
2762,216,1090,642,6.005676442762536,3.9868840506590155
3111,705,1575,477,4.894375438703573,5.669756922547955
2807,253,759,493,78.14917447431871,2.705442404422206
2757,108,984,1237,9.7903378398999,6.489196821373667
2187,966,1432,811,4.885555589465011,5.680249964009088
2957,409,816,705,359.87914670247494,3.7838194501612787
2169,269,1591,617,4.912015137180701,5.648671050490311
2852,258,710,939,59.43205053865169,3.2753416281920305
2348,673,1436,820,4.973754081850642,5.5738027995726664
2313,554,1328,1394,7.259254737998596,2.5465075717215195
3114,781,642,926,5.167790765099033,5.327006406972449
2486,506,1058,1229,17.295449690237128,8.724577429178996
2757,722,1133,1059,6.270302438428907,3.4603766037166186
2850,169,971,571,5.255989257484665,5.208574643877741
2418,776,1081,1152,361.10049745170437,2.6585891899627754
2736,393,1399,1023,6.817255165257729,2.0076324533353382
2394,702,1331,1053,6.879238258003479,2.3351797974119313
2536,468,1055,632,6.4820093386639,2.9663091943410795
2863,844,1550,497,4.8590960417493205,5.711531708331186
2666,700,970,1387,7.161931211279642,2.2633655765565233
2557,718,1532,1312,6.190923795281838,3.641278436270041
2584,495,948,507,5.194250312814723,5.291909543137914
2439,76,868,711,5.203070162053286,5.280129282325192
2677,134,840,835,25.375835444196902,5.03335439156323
2822,445,1014,1393,7.321176793725394,2.688485399292747
2353,396,1546,804,5.652912991729484,4.651255089731059
2277,468,661,682,6.702566606646931,2.3865029255371724
2444,490,1043,819,9.011505478072452,5.668216625059482
2532,524,1277,1107,11.232947782830287,7.57578555103591
2529,865,1236,1128,60.2462843714713,1.804238148494219
2587,392,1432,1302,7.993743705557421,4.191529155081226
2343,1017,994,827,159.69969786675617,9.18911993953568
2276,611,900,1226,7.462752159184546,3.0494966009503477
2584,123,1332,624,5.053132724997711,5.475016876530337
3033,261,1264,493,4.638630329294718,5.987415474596076
